2017-11-10 12:41:43,926 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: mx.gob.sep.dgtec.repuce:repuce-web:6.02.16.1-SNAPSHOT @ C:\Users\Administrador\REPUCE1718\repuceps\repuce-web\pom.xml.
2017-11-10 12:41:45,096 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer org.springframework:spring-test-mvc:1.0.0.BUILD-SNAPSHOT/maven-metadata.xml from http://jasperreports.sourceforge.net/maven2 was cached in the local repository, resolution will not be reattempted until the update interval of jasperreports has elapsed or updates are forced. Original error: Could not transfer metadata org.springframework:spring-test-mvc:1.0.0.BUILD-SNAPSHOT/maven-metadata.xml from/to jasperreports (http://jasperreports.sourceforge.net/maven2): Failed to transfer http://jasperreports.sourceforge.net/maven2/org/springframework/spring-test-mvc/1.0.0.BUILD-SNAPSHOT/maven-metadata.xml. Error code 307, Temporary Redirect
2017-11-10 12:41:45,455 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: mx.gob.sep.dgtec.repuce:repuce-web:6.02.16.1-SNAPSHOT @ C:\Users\Administrador\REPUCE1718\repuceps\repuce-web\pom.xml.
2017-11-10 12:41:46,032 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer org.springframework:spring-test-mvc:1.0.0.BUILD-SNAPSHOT/maven-metadata.xml from http://jasperreports.sourceforge.net/maven2 was cached in the local repository, resolution will not be reattempted until the update interval of jasperreports has elapsed or updates are forced. Original error: Could not transfer metadata org.springframework:spring-test-mvc:1.0.0.BUILD-SNAPSHOT/maven-metadata.xml from/to jasperreports (http://jasperreports.sourceforge.net/maven2): Failed to transfer http://jasperreports.sourceforge.net/maven2/org/springframework/spring-test-mvc/1.0.0.BUILD-SNAPSHOT/maven-metadata.xml. Error code 307, Temporary Redirect
2017-11-10 12:41:46,437 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: mx.gob.sep.dgtec.repuce:repuceps:2.0.1-SNAPSHOT @ C:\Users\Administrador\REPUCE1718\repuceps\pom.xml.
2017-11-10 12:41:46,531 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: mx.gob.sep.dgtec.seguridad:sep-seguridad:1.0.0-seguridad @ C:\Users\Administrador\REPUCE1718\repuceps\sep-seguridad\pom.xml.
2017-11-10 12:41:46,749 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: mx.gob.sep.dgtec.repuce.servicios:repuce-servicios:2.0.1-SNAPSHOT @ C:\Users\Administrador\REPUCE1718\repuceps\repuce-servicios\pom.xml.
2017-11-10 12:41:47,514 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: mx.gob.sep.dgtec.repuce.datos:repuce-datos:2.0.1-SNAPSHOT-datos @ C:\Users\Administrador\REPUCE1718\repuceps\repuce-datos\pom.xml.
2017-11-10 12:41:47,639 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: mx.gob.sep.dgtec.repuce:repuce-web:6.02.16.1-SNAPSHOT @ C:\Users\Administrador\REPUCE1718\repuceps\repuce-web\pom.xml.
2017-11-10 12:41:47,888 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer org.springframework:spring-test-mvc:1.0.0.BUILD-SNAPSHOT/maven-metadata.xml from http://jasperreports.sourceforge.net/maven2 was cached in the local repository, resolution will not be reattempted until the update interval of jasperreports has elapsed or updates are forced. Original error: Could not transfer metadata org.springframework:spring-test-mvc:1.0.0.BUILD-SNAPSHOT/maven-metadata.xml from/to jasperreports (http://jasperreports.sourceforge.net/maven2): Failed to transfer http://jasperreports.sourceforge.net/maven2/org/springframework/spring-test-mvc/1.0.0.BUILD-SNAPSHOT/maven-metadata.xml. Error code 307, Temporary Redirect
